country_iso3,country_name,indicator_code,indicator,year,value
KGZ,Kyrgyz Republic,TX.VAL.FUEL.ZS.UN,fuel_exports_pct_merch_exports,2008,3.80008942757725
KGZ,Kyrgyz Republic,TX.VAL.FUEL.ZS.UN,fuel_exports_pct_merch_exports,2007,11.7161195680667
KGZ,Kyrgyz Republic,TX.VAL.FUEL.ZS.UN,fuel_exports_pct_merch_exports,2006,12.9258426825477
KGZ,Kyrgyz Republic,TX.VAL.FUEL.ZS.UN,fuel_exports_pct_merch_exports,2005,7.53021666575875
KGZ,Kyrgyz Republic,TX.VAL.FUEL.ZS.UN,fuel_exports_pct_merch_exports,2004,3.13861104105455
KGZ,Kyrgyz Republic,TX.VAL.FUEL.ZS.UN,fuel_exports_pct_merch_exports,2003,3.34268565099241
KGZ,Kyrgyz Republic,TX.VAL.FUEL.ZS.UN,fuel_exports_pct_merch_exports,2002,12.6345861548401
KGZ,Kyrgyz Republic,TX.VAL.FUEL.ZS.UN,fuel_exports_pct_merch_exports,2001,11.4432666212377
KGZ,Kyrgyz Republic,TX.VAL.FUEL.ZS.UN,fuel_exports_pct_merch_exports,2000,16.3595281000071
KGZ,Kyrgyz Republic,TX.VAL.FUEL.ZS.UN,fuel_exports_pct_merch_exports,1999,11.8191038717159
KGZ,Kyrgyz Republic,TX.VAL.FUEL.ZS.UN,fuel_exports_pct_merch_exports,1998,5.63715555970328
KGZ,Kyrgyz Republic,TX.VAL.FUEL.ZS.UN,fuel_exports_pct_merch_exports,1996,15.3126538643143
KGZ,Kyrgyz Republic,TX.VAL.FUEL.ZS.UN,fuel_exports_pct_merch_exports,1995,11.0567543135484
TJK,Tajikistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2025,8.40000053390075
TJK,Tajikistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2024,8.39999980983981
TJK,Tajikistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2023,8.29999921651935
TJK,Tajikistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2022,8.00000033846364
TJK,Tajikistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2021,9.39999955037523
TJK,Tajikistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2020,4.40000111553493
TJK,Tajikistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2019,7.40000016310556
TJK,Tajikistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2018,7.5999988895536
TJK,Tajikistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2017,7.10000041864309
TJK,Tajikistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2016,6.89999999999999
TJK,Tajikistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2015,6.01930331771186
TJK,Tajikistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2014,6.70000069016253
TJK,Tajikistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2013,7.39999974700379
TJK,Tajikistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2012,7.49999946321525
TJK,Tajikistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2011,7.40000059956711
TJK,Tajikistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2010,6.49999908585235
TJK,Tajikistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2009,3.90000114826496
TJK,Tajikistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2008,7.89999827154939
TJK,Tajikistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2007,7.80000011872161
TJK,Tajikistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2006,7.00000321108996
TJK,Tajikistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2005,6.69999851655409
TJK,Tajikistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2004,10.2999989410117
TJK,Tajikistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2003,10.9999990780572
TJK,Tajikistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2002,10.8000037591665
TJK,Tajikistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2001,9.58083617842951
TJK,Tajikistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2000,8.32432449473859
TJK,Tajikistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,1999,3.69955071665851
TJK,Tajikistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,1998,5.31286765940042
TJK,Tajikistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,1997,1.68067413588066
TJK,Tajikistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,1996,-16.6999984353389
TJK,Tajikistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,1995,-12.416322231899
TJK,Tajikistan,BN.CAB.XOKA.GD.ZS,current_account_pct_gdp,2025,17.0983293460641
TJK,Tajikistan,BN.CAB.XOKA.GD.ZS,current_account_pct_gdp,2024,6.42365269759176
TJK,Tajikistan,BN.CAB.XOKA.GD.ZS,current_account_pct_gdp,2023,4.76980054377008
TJK,Tajikistan,BN.CAB.XOKA.GD.ZS,current_account_pct_gdp,2022,15.2573634253921
TJK,Tajikistan,BN.CAB.XOKA.GD.ZS,current_account_pct_gdp,2021,8.22937866606437
TJK,Tajikistan,BN.CAB.XOKA.GD.ZS,current_account_pct_gdp,2020,4.3491809262765
TJK,Tajikistan,BN.CAB.XOKA.GD.ZS,current_account_pct_gdp,2019,-2.23224918510585
TJK,Tajikistan,BN.CAB.XOKA.GD.ZS,current_account_pct_gdp,2018,-4.88966506186355
TJK,Tajikistan,BN.CAB.XOKA.GD.ZS,current_account_pct_gdp,2017,2.10935261893798
TJK,Tajikistan,BN.CAB.XOKA.GD.ZS,current_account_pct_gdp,2016,-5.23235146296922
TJK,Tajikistan,BN.CAB.XOKA.GD.ZS,current_account_pct_gdp,2015,-5.76773865149509
TJK,Tajikistan,BN.CAB.XOKA.GD.ZS,current_account_pct_gdp,2014,-3.47271227917375
TJK,Tajikistan,BN.CAB.XOKA.GD.ZS,current_account_pct_gdp,2013,-10.4728821493758
TJK,Tajikistan,BN.CAB.XOKA.GD.ZS,current_account_pct_gdp,2012,-8.92695486705108
TJK,Tajikistan,BN.CAB.XOKA.GD.ZS,current_account_pct_gdp,2011,-6.33655867344342
TJK,Tajikistan,BN.CAB.XOKA.GD.ZS,current_account_pct_gdp,2010,-10.2987565843148
TJK,Tajikistan,BN.CAB.XOKA.GD.ZS,current_account_pct_gdp,2009,-14.40853186566
TJK,Tajikistan,BN.CAB.XOKA.GD.ZS,current_account_pct_gdp,2008,-20.5138549086729
TJK,Tajikistan,BN.CAB.XOKA.GD.ZS,current_account_pct_gdp,2007,-32.096259393905
TJK,Tajikistan,BN.CAB.XOKA.GD.ZS,current_account_pct_gdp,2006,-13.1584118273093
TJK,Tajikistan,BN.CAB.XOKA.GD.ZS,current_account_pct_gdp,2005,-12.809877638523
TJK,Tajikistan,BN.CAB.XOKA.GD.ZS,current_account_pct_gdp,2004,-2.74745860241597
TJK,Tajikistan,BN.CAB.XOKA.GD.ZS,current_account_pct_gdp,2003,-0.306284579701348
TJK,Tajikistan,BN.CAB.XOKA.GD.ZS,current_account_pct_gdp,2002,-1.23935164268065
TJK,Tajikistan,DT.DOD.DECT.GN.ZS,external_debt_pct_gni,2024,37.3947720942707
TJK,Tajikistan,DT.DOD.DECT.GN.ZS,external_debt_pct_gni,2023,43.138609517573
TJK,Tajikistan,DT.DOD.DECT.GN.ZS,external_debt_pct_gni,2022,47.3124884939827
TJK,Tajikistan,DT.DOD.DECT.GN.ZS,external_debt_pct_gni,2021,61.2573550692462
TJK,Tajikistan,DT.DOD.DECT.GN.ZS,external_debt_pct_gni,2020,72.6845862629147
TJK,Tajikistan,DT.DOD.DECT.GN.ZS,external_debt_pct_gni,2019,68.8669801750646
TJK,Tajikistan,DT.DOD.DECT.GN.ZS,external_debt_pct_gni,2018,67.6998175368789
TJK,Tajikistan,DT.DOD.DECT.GN.ZS,external_debt_pct_gni,2017,67.9150165150958
TJK,Tajikistan,DT.DOD.DECT.GN.ZS,external_debt_pct_gni,2016,64.1008259689526
TJK,Tajikistan,DT.DOD.DECT.GN.ZS,external_debt_pct_gni,2015,52.5018447634389
TJK,Tajikistan,DT.DOD.DECT.GN.ZS,external_debt_pct_gni,2014,45.3573000176201
TJK,Tajikistan,DT.DOD.DECT.GN.ZS,external_debt_pct_gni,2013,43.7543042685222
TJK,Tajikistan,DT.DOD.DECT.GN.ZS,external_debt_pct_gni,2012,47.4048674756188
TJK,Tajikistan,DT.DOD.DECT.GN.ZS,external_debt_pct_gni,2011,47.1598032861208
TJK,Tajikistan,DT.DOD.DECT.GN.ZS,external_debt_pct_gni,2010,51.0948811337161
TJK,Tajikistan,DT.DOD.DECT.GN.ZS,external_debt_pct_gni,2009,44.785263466694
TJK,Tajikistan,DT.DOD.DECT.GN.ZS,external_debt_pct_gni,2008,37.5536362491248
TJK,Tajikistan,DT.DOD.DECT.GN.ZS,external_debt_pct_gni,2007,28.5112652355737
TJK,Tajikistan,DT.DOD.DECT.GN.ZS,external_debt_pct_gni,2006,30.6534237525021
TJK,Tajikistan,DT.DOD.DECT.GN.ZS,external_debt_pct_gni,2005,41.9808178458617
TJK,Tajikistan,DT.DOD.DECT.GN.ZS,external_debt_pct_gni,2004,57.7953347890355
TJK,Tajikistan,DT.DOD.DECT.GN.ZS,external_debt_pct_gni,2003,85.677772758842
TJK,Tajikistan,DT.DOD.DECT.GN.ZS,external_debt_pct_gni,2002,106.29896032498
TJK,Tajikistan,DT.DOD.DECT.GN.ZS,external_debt_pct_gni,2001,112.813187868421
TJK,Tajikistan,DT.DOD.DECT.GN.ZS,external_debt_pct_gni,2000,138.36241233672
TJK,Tajikistan,DT.DOD.DECT.GN.ZS,external_debt_pct_gni,1999,129.938023027688
TJK,Tajikistan,DT.DOD.DECT.GN.ZS,external_debt_pct_gni,1998,95.4702051491546
TJK,Tajikistan,DT.DOD.DECT.GN.ZS,external_debt_pct_gni,1997,116.973999292285
TJK,Tajikistan,DT.DOD.DECT.GN.ZS,external_debt_pct_gni,1996,71.7738272140228
TJK,Tajikistan,DT.DOD.DECT.GN.ZS,external_debt_pct_gni,1995,53.2353686135251
TJK,Tajikistan,BX.TRF.PWKR.DT.GD.ZS,remittances_pct_gdp,2025,57.6648462573476
TJK,Tajikistan,BX.TRF.PWKR.DT.GD.ZS,remittances_pct_gdp,2024,47.1531186167275
TJK,Tajikistan,BX.TRF.PWKR.DT.GD.ZS,remittances_pct_gdp,2023,37.8445781946342
TJK,Tajikistan,BX.TRF.PWKR.DT.GD.ZS,remittances_pct_gdp,2022,49.8953124537059
TJK,Tajikistan,BX.TRF.PWKR.DT.GD.ZS,remittances_pct_gdp,2021,32.6893794785095
TJK,Tajikistan,BX.TRF.PWKR.DT.GD.ZS,remittances_pct_gdp,2020,26.8848943162433
TJK,Tajikistan,BX.TRF.PWKR.DT.GD.ZS,remittances_pct_gdp,2019,27.9717718939678
TJK,Tajikistan,BX.TRF.PWKR.DT.GD.ZS,remittances_pct_gdp,2018,28.1177144978702
TJK,Tajikistan,BX.TRF.PWKR.DT.GD.ZS,remittances_pct_gdp,2017,29.6849721562403
TJK,Tajikistan,BX.TRF.PWKR.DT.GD.ZS,remittances_pct_gdp,2016,26.70605713952
TJK,Tajikistan,BX.TRF.PWKR.DT.GD.ZS,remittances_pct_gdp,2015,27.306557809196
TJK,Tajikistan,BX.TRF.PWKR.DT.GD.ZS,remittances_pct_gdp,2014,37.1359784024863
TJK,Tajikistan,BX.TRF.PWKR.DT.GD.ZS,remittances_pct_gdp,2013,43.7683574907798
TJK,Tajikistan,BX.TRF.PWKR.DT.GD.ZS,remittances_pct_gdp,2012,42.2158394555421
TJK,Tajikistan,BX.TRF.PWKR.DT.GD.ZS,remittances_pct_gdp,2011,41.7379526470592
TJK,Tajikistan,BX.TRF.PWKR.DT.GD.ZS,remittances_pct_gdp,2010,35.8104365109815
TJK,Tajikistan,BX.TRF.PWKR.DT.GD.ZS,remittances_pct_gdp,2009,31.4438313512332
TJK,Tajikistan,BX.TRF.PWKR.DT.GD.ZS,remittances_pct_gdp,2008,44.1265382636326
TJK,Tajikistan,BX.TRF.PWKR.DT.GD.ZS,remittances_pct_gdp,2007,40.6960068537209
TJK,Tajikistan,BX.TRF.PWKR.DT.GD.ZS,remittances_pct_gdp,2006,34.4803707889679
TJK,Tajikistan,BX.TRF.PWKR.DT.GD.ZS,remittances_pct_gdp,2005,24.4070340378686
TJK,Tajikistan,BX.TRF.PWKR.DT.GD.ZS,remittances_pct_gdp,2004,12.1377953734503
TJK,Tajikistan,BX.TRF.PWKR.DT.GD.ZS,remittances_pct_gdp,2003,9.38871507024825
TJK,Tajikistan,BX.TRF.PWKR.DT.GD.ZS,remittances_pct_gdp,2002,6.43374005428851
TJK,Tajikistan,TX.VAL.FUEL.ZS.UN,fuel_exports_pct_merch_exports,2023,8.01704211635926
TJK,Tajikistan,TX.VAL.FUEL.ZS.UN,fuel_exports_pct_merch_exports,2022,7.0095165575397
TJK,Tajikistan,TX.VAL.FUEL.ZS.UN,fuel_exports_pct_merch_exports,2021,6.50457125272094
TJK,Tajikistan,TX.VAL.FUEL.ZS.UN,fuel_exports_pct_merch_exports,2020,7.8481141362019
TJK,Tajikistan,TX.VAL.FUEL.ZS.UN,fuel_exports_pct_merch_exports,2019,3.98604005919133
TJK,Tajikistan,TX.VAL.FUEL.ZS.UN,fuel_exports_pct_merch_exports,2018,7.36617456242305
TJK,Tajikistan,TX.VAL.FUEL.ZS.UN,fuel_exports_pct_merch_exports,2017,5.25467690168705
TJK,Tajikistan,TX.VAL.FUEL.ZS.UN,fuel_exports_pct_merch_exports,2016,5.81923896321381
TJK,Tajikistan,TX.VAL.FUEL.ZS.UN,fuel_exports_pct_merch_exports,2015,5.49192101578871
TJK,Tajikistan,TX.VAL.FUEL.ZS.UN,fuel_exports_pct_merch_exports,2014,5.51644345733579
TJK,Tajikistan,TX.VAL.FUEL.ZS.UN,fuel_exports_pct_merch_exports,2000,13.306930349854
TKM,Turkmenistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2025,6.30000003697894
TKM,Turkmenistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2024,6.28235647996578
TKM,Turkmenistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2023,6.31879850268643
TKM,Turkmenistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2022,6.23491365071671
TKM,Turkmenistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2021,6.15115785574542
TKM,Turkmenistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2020,5.87065623130427
TKM,Turkmenistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2019,6.33169567608873
TKM,Turkmenistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2018,6.20602363832646
TKM,Turkmenistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2017,6.45138358820188
TKM,Turkmenistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2016,6.22909997062793
TKM,Turkmenistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2015,6.45254918531575
TKM,Turkmenistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2014,10.3497353947965
TKM,Turkmenistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2013,10.1628450365084
TKM,Turkmenistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2012,11.0508311776258
TKM,Turkmenistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2011,14.7183120474814
TKM,Turkmenistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2010,9.20000007329543
TKM,Turkmenistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2009,6.10000001746145
TKM,Turkmenistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2008,14.7000000144534
TKM,Turkmenistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2007,11.0592995865825
TKM,Turkmenistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2006,10.9733082952862
TKM,Turkmenistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2005,13.0340347988606
TKM,Turkmenistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2004,5.00040735874585
TKM,Turkmenistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2003,3.2688286670479
TKM,Turkmenistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2002,0.257179997445405
TKM,Turkmenistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2001,4.34384545203714
TKM,Turkmenistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2000,5.46906425232281
TKM,Turkmenistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,1999,16.4999995329385
TKM,Turkmenistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,1998,7.1000003383482
TKM,Turkmenistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,1997,-11.4000001301061
TKM,Turkmenistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,1996,6.69999198681985
TKM,Turkmenistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,1995,-7.20004092656342
TKM,Turkmenistan,DT.DOD.DECT.GN.ZS,external_debt_pct_gni,2024,5.21661265138383
TKM,Turkmenistan,DT.DOD.DECT.GN.ZS,external_debt_pct_gni,2023,6.51562475515089
TKM,Turkmenistan,DT.DOD.DECT.GN.ZS,external_debt_pct_gni,2022,7.98184791210057
TKM,Turkmenistan,DT.DOD.DECT.GN.ZS,external_debt_pct_gni,2021,10.0332360806775
TKM,Turkmenistan,DT.DOD.DECT.GN.ZS,external_debt_pct_gni,2020,12.664880108034
TKM,Turkmenistan,DT.DOD.DECT.GN.ZS,external_debt_pct_gni,2019,14.9151811375499
TKM,Turkmenistan,DT.DOD.DECT.GN.ZS,external_debt_pct_gni,2018,20.8966214216128
TKM,Turkmenistan,DT.DOD.DECT.GN.ZS,external_debt_pct_gni,2017,23.795696531403
TKM,Turkmenistan,DT.DOD.DECT.GN.ZS,external_debt_pct_gni,2016,23.1856898510511
TKM,Turkmenistan,DT.DOD.DECT.GN.ZS,external_debt_pct_gni,2015,20.7791606059437
TKM,Turkmenistan,DT.DOD.DECT.GN.ZS,external_debt_pct_gni,2014,18.5866873573514
TKM,Turkmenistan,DT.DOD.DECT.GN.ZS,external_debt_pct_gni,2013,23.136822646184
TKM,Turkmenistan,DT.DOD.DECT.GN.ZS,external_debt_pct_gni,2012,20.5679513452169
TKM,Turkmenistan,DT.DOD.DECT.GN.ZS,external_debt_pct_gni,2011,16.2712810493695
TKM,Turkmenistan,DT.DOD.DECT.GN.ZS,external_debt_pct_gni,2010,8.12996104896032
TKM,Turkmenistan,DT.DOD.DECT.GN.ZS,external_debt_pct_gni,2009,4.24042891975606
TKM,Turkmenistan,DT.DOD.DECT.GN.ZS,external_debt_pct_gni,2008,4.48478145687274
TKM,Turkmenistan,DT.DOD.DECT.GN.ZS,external_debt_pct_gni,2007,7.13700187700112
TKM,Turkmenistan,DT.DOD.DECT.GN.ZS,external_debt_pct_gni,2006,10.2692400450782
TKM,Turkmenistan,DT.DOD.DECT.GN.ZS,external_debt_pct_gni,2005,15.2863835201395
TKM,Turkmenistan,DT.DOD.DECT.GN.ZS,external_debt_pct_gni,2004,26.9750065274572
TKM,Turkmenistan,DT.DOD.DECT.GN.ZS,external_debt_pct_gni,2003,32.4906274353972
TKM,Turkmenistan,DT.DOD.DECT.GN.ZS,external_debt_pct_gni,2002,49.1031997770124
TKM,Turkmenistan,DT.DOD.DECT.GN.ZS,external_debt_pct_gni,2001,65.3544526035338
TKM,Turkmenistan,DT.DOD.DECT.GN.ZS,external_debt_pct_gni,2000,96.3196890399462
TKM,Turkmenistan,DT.DOD.DECT.GN.ZS,external_debt_pct_gni,1999,111.747393963495
TKM,Turkmenistan,DT.DOD.DECT.GN.ZS,external_debt_pct_gni,1998,90.869610563202
TKM,Turkmenistan,DT.DOD.DECT.GN.ZS,external_debt_pct_gni,1997,73.6315114243362
TKM,Turkmenistan,DT.DOD.DECT.GN.ZS,external_debt_pct_gni,1996,31.5583311482188
TKM,Turkmenistan,DT.DOD.DECT.GN.ZS,external_debt_pct_gni,1995,16.0858976357941
TKM,Turkmenistan,BX.TRF.PWKR.DT.GD.ZS,remittances_pct_gdp,1996,0.185811096774194
TKM,Turkmenistan,TX.VAL.FUEL.ZS.UN,fuel_exports_pct_merch_exports,2000,81.0096342435514
TKM,Turkmenistan,TX.VAL.FUEL.ZS.UN,fuel_exports_pct_merch_exports,1999,64.1385878655064
TKM,Turkmenistan,TX.VAL.FUEL.ZS.UN,fuel_exports_pct_merch_exports,1998,58.5146934818278
TKM,Turkmenistan,TX.VAL.FUEL.ZS.UN,fuel_exports_pct_merch_exports,1997,76.5301378305115
UZB,Uzbekistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2025,7.69962477932913
UZB,Uzbekistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2024,6.67618796188361
UZB,Uzbekistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2023,6.31603004201926
UZB,Uzbekistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2022,6.08592335737373
UZB,Uzbekistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2021,8.20448512353877
UZB,Uzbekistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2020,1.62162281640448
UZB,Uzbekistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2019,6.79331098484522
UZB,Uzbekistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2018,5.72368380757618
UZB,Uzbekistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2017,4.70027401956061
UZB,Uzbekistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2016,6.71108022628
UZB,Uzbekistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2015,7.94477659311639
UZB,Uzbekistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2014,7.71373911707978
UZB,Uzbekistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2013,7.9217749261021
UZB,Uzbekistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2012,7.35682138899483
UZB,Uzbekistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2011,8.12793681625645
UZB,Uzbekistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2010,7.5971679610016
UZB,Uzbekistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2009,8.05093332733964
UZB,Uzbekistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2008,9.02916101784781
UZB,Uzbekistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2007,9.47300530544537
UZB,Uzbekistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2006,7.45141847621767
UZB,Uzbekistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2005,6.95000719569107
UZB,Uzbekistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2004,7.4490006055965
UZB,Uzbekistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2003,4.23262738154382
UZB,Uzbekistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2002,3.97348819235708
UZB,Uzbekistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2001,4.16383824998903
UZB,Uzbekistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,2000,3.83500000014025
UZB,Uzbekistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,1999,4.30000000179402
UZB,Uzbekistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,1998,4.30000000106274
UZB,Uzbekistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,1997,5.19999999656406
UZB,Uzbekistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,1996,1.700000003062
UZB,Uzbekistan,NY.GDP.MKTP.KD.ZG,gdp_growth_pct,1995,-0.90000000546128
UZB,Uzbekistan,BN.CAB.XOKA.GD.ZS,current_account_pct_gdp,2025,-3.93381123699979
UZB,Uzbekistan,BN.CAB.XOKA.GD.ZS,current_account_pct_gdp,2024,-4.71597432187069
UZB,Uzbekistan,BN.CAB.XOKA.GD.ZS,current_account_pct_gdp,2023,-7.25129879099619
UZB,Uzbekistan,BN.CAB.XOKA.GD.ZS,current_account_pct_gdp,2022,-3.01865917303125
UZB,Uzbekistan,BN.CAB.XOKA.GD.ZS,current_account_pct_gdp,2021,-6.03366775527398
UZB,Uzbekistan,BN.CAB.XOKA.GD.ZS,current_account_pct_gdp,2020,-4.31770821939444
UZB,Uzbekistan,BN.CAB.XOKA.GD.ZS,current_account_pct_gdp,2019,-4.80432180452473
UZB,Uzbekistan,BN.CAB.XOKA.GD.ZS,current_account_pct_gdp,2018,-5.85985590733897
UZB,Uzbekistan,BN.CAB.XOKA.GD.ZS,current_account_pct_gdp,2017,2.04476697126481
UZB,Uzbekistan,BN.CAB.XOKA.GD.ZS,current_account_pct_gdp,2016,0.217874038430629
UZB,Uzbekistan,BN.CAB.XOKA.GD.ZS,current_account_pct_gdp,2015,0.918048539753847
UZB,Uzbekistan,BN.CAB.XOKA.GD.ZS,current_account_pct_gdp,2014,2.27365092203661
UZB,Uzbekistan,BN.CAB.XOKA.GD.ZS,current_account_pct_gdp,2013,1.59150571044043
UZB,Uzbekistan,BN.CAB.XOKA.GD.ZS,current_account_pct_gdp,2012,1.60515911912695
UZB,Uzbekistan,BN.CAB.XOKA.GD.ZS,current_account_pct_gdp,2011,4.12954871071007
UZB,Uzbekistan,BN.CAB.XOKA.GD.ZS,current_account_pct_gdp,2010,4.10238879075232
UZB,Uzbekistan,BN.CAB.XOKA.GD.ZS,current_account_pct_gdp,2009,5.22767728940485
UZB,Uzbekistan,BN.CAB.XOKA.GD.ZS,current_account_pct_gdp,2008,10.775516002095
UZB,Uzbekistan,BN.CAB.XOKA.GD.ZS,current_account_pct_gdp,2007,8.10827572787105
UZB,Uzbekistan,BN.CAB.XOKA.GD.ZS,current_account_pct_gdp,2006,9.98278095339078
UZB,Uzbekistan,BN.CAB.XOKA.GD.ZS,current_account_pct_gdp,2005,8.02147599172507
UZB,Uzbekistan,DT.DOD.DECT.GN.ZS,external_debt_pct_gni,2024,60.5136500172241
UZB,Uzbekistan,DT.DOD.DECT.GN.ZS,external_debt_pct_gni,2023,59.4107717535195
UZB,Uzbekistan,DT.DOD.DECT.GN.ZS,external_debt_pct_gni,2022,58.8223840472191
UZB,Uzbekistan,DT.DOD.DECT.GN.ZS,external_debt_pct_gni,2021,57.7526022783528
UZB,Uzbekistan,DT.DOD.DECT.GN.ZS,external_debt_pct_gni,2020,55.7841269753241
UZB,Uzbekistan,DT.DOD.DECT.GN.ZS,external_debt_pct_gni,2019,36.6925126519291
UZB,Uzbekistan,DT.DOD.DECT.GN.ZS,external_debt_pct_gni,2018,30.3280220309687
UZB,Uzbekistan,DT.DOD.DECT.GN.ZS,external_debt_pct_gni,2017,23.5509763848597
UZB,Uzbekistan,DT.DOD.DECT.GN.ZS,external_debt_pct_gni,2016,17.6278326041901
UZB,Uzbekistan,DT.DOD.DECT.GN.ZS,external_debt_pct_gni,2015,15.4883044347435
UZB,Uzbekistan,DT.DOD.DECT.GN.ZS,external_debt_pct_gni,2014,14.9082910918395
UZB,Uzbekistan,DT.DOD.DECT.GN.ZS,external_debt_pct_gni,2013,13.8661401706269
